user_id,item_id,timestamp
u00005069,item10001,2016-05-05 00:44:30
u00003480,item10008,2016-05-05 00:59:55
u00005743,item10005,2016-05-05 01:01:29
u00002544,item10004,2016-05-05 01:04:46
u00001240,item10002,2016-05-05 01:06:54
u00005565,item10003,2016-05-05 01:23:42
u00000949,item10005,2016-05-05 01:27:57
u00002562,item10009,2016-05-05 01:31:58
u00001624,item10008,2016-05-05 01:50:22
u00001649,item10004,2016-05-05 01:52:56
u00006797,item10003,2016-05-05 02:41:46
u00007104,item10005,2016-05-05 02:52:22
u00000547,item10006,2016-05-05 02:52:37
u00005917,item10006,2016-05-05 02:56:52
u00004054,item10008,2016-05-05 02:56:54
u00004525,item10001,2016-05-05 03:10:43
u00006572,item10009,2016-05-05 03:11:27
u00003403,item10002,2016-05-05 03:20:11
u00000772,item10004,2016-05-05 03:53:25
u00001121,item10002,2016-05-05 04:01:42
u00003869,item10003,2016-05-05 04:10:13
u00001477,item10002,2016-05-05 04:14:49
u00000147,item10005,2016-05-05 04:27:09
u00005826,item10007,2016-05-05 04:27:16
u00007561,item10005,2016-05-05 04:29:10
u00005010,item10000,2016-05-05 04:48:09
u00001509,item10006,2016-05-05 05:04:25
u00007251,item10006,2016-05-05 05:09:35
u00003663,item10007,2016-05-05 05:25:26
u00000804,item10008,2016-05-05 05:40:43
u00004552,item10004,2016-05-05 06:04:53
u00005190,item10005,2016-05-05 06:07:17
u00001698,item10008,2016-05-05 06:19:52
u00002469,item10003,2016-05-05 06:26:38
u00004746,item10002,2016-05-05 06:39:27
u00003506,item10001,2016-05-05 07:36:34
u00005506,item10000,2016-05-05 07:41:07
u00002904,item10006,2016-05-05 07:43:35
u00002099,item10003,2016-05-05 07:49:39
u00004211,item10000,2016-05-05 08:03:42
u00004819,item10000,2016-05-05 08:14:45
u00002721,item10005,2016-05-05 08:27:34
u00003757,item10006,2016-05-05 08:30:50
u00007523,item10001,2016-05-05 08:41:51
u00002422,item10002,2016-05-05 08:57:14
u00001263,item10009,2016-05-05 09:02:56
u00001407,item10005,2016-05-05 09:18:56
u00001834,item10007,2016-05-05 09:21:54
u00005205,item10002,2016-05-05 09:30:20
u00007818,item10006,2016-05-05 09:41:07
u00007226,item10006,2016-05-05 09:43:45
u00000503,item10005,2016-05-05 09:59:17
u00001429,item10002,2016-05-05 10:10:56
u00002200,item10002,2016-05-05 10:16:06
u00002346,item10004,2016-05-05 10:25:57
u00005670,item10008,2016-05-05 10:40:59
u00000632,item10002,2016-05-05 10:49:31
u00002619,item10007,2016-05-05 10:58:15
u00002824,item10005,2016-05-05 11:03:10
u00002999,item10003,2016-05-05 11:07:41
u00004476,item10007,2016-05-05 11:08:44
u00004258,item10002,2016-05-05 11:26:27
u00006445,item10003,2016-05-05 11:31:23
u00006459,item10004,2016-05-05 11:41:54
u00007183,item10006,2016-05-05 11:53:21
u00004528,item10006,2016-05-05 11:56:15
u00004265,item10007,2016-05-05 12:13:33
u00003172,item10001,2016-05-05 12:17:47
u00006917,item10000,2016-05-05 12:32:57
u00001206,item10005,2016-05-05 12:34:05
u00005916,item10001,2016-05-05 12:37:49
u00005720,item10000,2016-05-05 12:47:22
u00007431,item10007,2016-05-05 13:02:27
u00003076,item10002,2016-05-05 13:11:06
u00005759,item10006,2016-05-05 13:22:56
u00003894,item10002,2016-05-05 13:31:06
u00004292,item10009,2016-05-05 13:40:58
u00001878,item10006,2016-05-05 13:43:36
u00004296,item10007,2016-05-05 13:44:25
u00006516,item10006,2016-05-05 13:54:44
u00000860,item10000,2016-05-05 14:04:34
u00001317,item10005,2016-05-05 14:04:48
u00001605,item10007,2016-05-05 14:05:37
u00000114,item10003,2016-05-05 14:13:47
u00005636,item10008,2016-05-05 14:19:49
u00007189,item10008,2016-05-05 14:21:28
u00001373,item10008,2016-05-05 14:37:25
u00002340,item10004,2016-05-05 14:44:42
u00003755,item10004,2016-05-05 14:50:03
u00004888,item10005,2016-05-05 15:02:34
u00005929,item10001,2016-05-05 15:04:07
u00007730,item10008,2016-05-05 15:10:25
u00006240,item10002,2016-05-05 15:17:33
u00002691,item10006,2016-05-05 15:30:57
u00002379,item10000,2016-05-05 15:50:01
u00004826,item10003,2016-05-05 16:13:23
u00006259,item10006,2016-05-05 16:22:10
u00000668,item10009,2016-05-05 16:23:30
u00003891,item10002,2016-05-05 16:35:07
u00006833,item10001,2016-05-05 16:45:29
u00001528,item10008,2016-05-05 17:49:03
u00000162,item10004,2016-05-05 17:58:22
u00005668,item10002,2016-05-05 18:07:53
u00003737,item10009,2016-05-05 18:21:57
u00005336,item10009,2016-05-05 18:24:12
u00000687,item10009,2016-05-05 18:34:10
u00003644,item10005,2016-05-05 18:40:10
u00003762,item10009,2016-05-05 18:44:45
u00003310,item10003,2016-05-05 18:58:03
u00006486,item10003,2016-05-05 18:59:39
u00001608,item10004,2016-05-05 19:03:24
u00003798,item10002,2016-05-05 19:10:22
u00000841,item10000,2016-05-05 19:13:13
u00001309,item10000,2016-05-05 19:17:42
u00001224,item10004,2016-05-05 19:19:54
u00006967,item10009,2016-05-05 19:29:55
u00007863,item10001,2016-05-05 19:40:05
u00001784,item10002,2016-05-05 19:46:56
u00007152,item10002,2016-05-05 19:54:02
u00007055,item10006,2016-05-05 19:59:29
u00001731,item10005,2016-05-05 20:09:15
u00005386,item10007,2016-05-05 20:15:41
u00002873,item10003,2016-05-05 20:30:49
u00002331,item10008,2016-05-05 20:36:41
u00005228,item10005,2016-05-05 20:48:52
u00000179,item10006,2016-05-05 20:51:17
u00000370,item10009,2016-05-05 20:52:58
u00001013,item10000,2016-05-05 20:55:03
u00003323,item10005,2016-05-05 20:57:57
u00001816,item10008,2016-05-05 21:02:51
u00002359,item10003,2016-05-05 21:17:55
u00006947,item10006,2016-05-05 21:18:11
u00001893,item10006,2016-05-05 21:24:01
u00002221,item10006,2016-05-05 21:57:07
u00004951,item10009,2016-05-05 21:58:03
u00004194,item10002,2016-05-05 22:03:22
u00002099,item10003,2016-05-05 22:06:59
u00006620,item10008,2016-05-05 22:32:23
u00006146,item10001,2016-05-05 22:35:57
u00000430,item10009,2016-05-05 22:41:37
u00005977,item10000,2016-05-05 22:44:23
u00005828,item10006,2016-05-05 22:46:17
u00007637,item10009,2016-05-05 22:49:25
u00000918,item10006,2016-05-05 22:52:53
u00002231,item10004,2016-05-05 23:22:51
u00000476,item10008,2016-05-05 23:28:30
u00004282,item10002,2016-05-05 23:29:15
u00005168,item10006,2016-05-05 23:31:52
u00007911,item10005,2016-05-05 23:35:01
u00005415,item10006,2016-05-05 23:37:21
u00007104,item10000,2016-05-05 23:38:26
u00001652,item10000,2016-05-05 23:39:04
u00003237,item10009,2016-05-05 23:50:51
u00006175,item10009,2016-05-05 23:52:58
u00005806,item10001,2016-05-06 00:28:57
u00006047,item10006,2016-05-06 00:29:17
u00002155,item10003,2016-05-06 00:29:26
u00001651,item10006,2016-05-06 00:55:18
u00006485,item10000,2016-05-06 00:59:08
u00006993,item10009,2016-05-06 01:23:46
u00002749,item10001,2016-05-06 01:28:40
u00003857,item10003,2016-05-06 01:33:49
u00004586,item10008,2016-05-06 01:55:11
u00001954,item10008,2016-05-06 02:06:55
u00002823,item10006,2016-05-06 02:26:07
u00001956,item10007,2016-05-06 02:27:01
u00001381,item10008,2016-05-06 02:37:30
u00000342,item10004,2016-05-06 02:53:22
u00007179,item10007,2016-05-06 03:24:49
u00004510,item10004,2016-05-06 03:28:39
u00007854,item10009,2016-05-06 03:51:28
u00000112,item10001,2016-05-06 03:58:14
u00002002,item10000,2016-05-06 04:00:03
u00005860,item10007,2016-05-06 04:03:56
u00003747,item10008,2016-05-06 04:10:27
u00006414,item10000,2016-05-06 04:18:43
u00001155,item10007,2016-05-06 05:01:36
u00003332,item10007,2016-05-06 05:02:45
u00005941,item10004,2016-05-06 05:05:35
u00003656,item10006,2016-05-06 05:12:22
u00006986,item10003,2016-05-06 05:19:15
u00007023,item10004,2016-05-06 05:35:27
u00004648,item10002,2016-05-06 05:47:32
u00001700,item10000,2016-05-06 06:00:59
u00007757,item10007,2016-05-06 06:05:29
u00006470,item10001,2016-05-06 06:27:34
u00003585,item10007,2016-05-06 06:41:13
u00004807,item10008,2016-05-06 06:51:50
u00003839,item10003,2016-05-06 06:52:36
u00001907,item10003,2016-05-06 07:13:47
u00002603,item10009,2016-05-06 07:18:08
u00007343,item10006,2016-05-06 07:22:30
u00000404,item10003,2016-05-06 07:34:58
u00004172,item10005,2016-05-06 07:47:55
u00000530,item10004,2016-05-06 07:49:34
u00005161,item10006,2016-05-06 08:16:35
u00003333,item10009,2016-05-06 08:43:47
u00006628,item10001,2016-05-06 08:50:14
u00000270,item10002,2016-05-06 09:00:05
u00003800,item10003,2016-05-06 09:00:28
u00002251,item10000,2016-05-06 09:18:54
u00007084,item10000,2016-05-06 09:40:52
u00005807,item10000,2016-05-06 10:09:21
u00002893,item10006,2016-05-06 10:20:59
u00004880,item10000,2016-05-06 10:26:44
u00002643,item10004,2016-05-06 10:31:07
u00002469,item10000,2016-05-06 10:39:14
u00003359,item10005,2016-05-06 10:40:18
u00004806,item10005,2016-05-06 11:06:17
u00004511,item10007,2016-05-06 11:14:43
u00004250,item10006,2016-05-06 11:27:45
u00001197,item10006,2016-05-06 11:29:38
u00005447,item10008,2016-05-06 11:42:12
u00004598,item10009,2016-05-06 11:46:10
u00007239,item10006,2016-05-06 11:53:40
u00006959,item10007,2016-05-06 12:06:43
u00006822,item10001,2016-05-06 12:09:44
u00003761,item10003,2016-05-06 12:37:39
u00004841,item10009,2016-05-06 12:50:29
u00003374,item10004,2016-05-06 13:09:32
u00003120,item10000,2016-05-06 13:41:11
u00001052,item10009,2016-05-06 13:45:58
u00000308,item10009,2016-05-06 13:49:37
u00000825,item10006,2016-05-06 14:00:04
u00000486,item10000,2016-05-06 14:41:39
u00003053,item10007,2016-05-06 14:55:20
u00002987,item10003,2016-05-06 14:55:49
u00003022,item10007,2016-05-06 15:26:14
u00006070,item10009,2016-05-06 15:30:20
u00003965,item10002,2016-05-06 15:36:25
u00006816,item10007,2016-05-06 15:45:45
u00006112,item10008,2016-05-06 16:03:46
u00002202,item10004,2016-05-06 16:12:27
u00002321,item10000,2016-05-06 16:45:17
u00005678,item10002,2016-05-06 16:49:33
u00006558,item10007,2016-05-06 16:50:35
u00005332,item10007,2016-05-06 16:53:29
u00004969,item10009,2016-05-06 16:54:03
u00007504,item10000,2016-05-06 17:09:51
u00006293,item10003,2016-05-06 17:13:48
u00007410,item10002,2016-05-06 17:15:58
u00007227,item10004,2016-05-06 17:16:40
u00003792,item10005,2016-05-06 17:18:46
u00003299,item10006,2016-05-06 17:24:33
u00005337,item10009,2016-05-06 17:34:39
u00000374,item10002,2016-05-06 17:48:32
u00002858,item10008,2016-05-06 17:56:02
u00004030,item10006,2016-05-06 18:00:45
u00003345,item10001,2016-05-06 18:07:33
u00001183,item10004,2016-05-06 18:09:34
u00004090,item10008,2016-05-06 18:14:49
u00005384,item10008,2016-05-06 18:25:28
u00003518,item10003,2016-05-06 18:34:46
u00004759,item10009,2016-05-06 18:44:44
u00002510,item10003,2016-05-06 19:05:13
u00006665,item10001,2016-05-06 19:05:54
u00007438,item10000,2016-05-06 19:09:50
u00000676,item10003,2016-05-06 19:10:42
u00004751,item10008,2016-05-06 19:23:51
u00007972,item10007,2016-05-06 19:24:06
u00007899,item10003,2016-05-06 19:48:43
u00006811,item10006,2016-05-06 20:23:16
u00000691,item10006,2016-05-06 20:23:16
u00005424,item10005,2016-05-06 20:25:56
u00006160,item10008,2016-05-06 20:41:29
u00006791,item10003,2016-05-06 21:02:08
u00001230,item10003,2016-05-06 21:02:41
u00007623,item10006,2016-05-06 21:09:50
u00000933,item10003,2016-05-06 21:32:20
u00001004,item10006,2016-05-06 21:33:41
u00004034,item10002,2016-05-06 21:44:00
u00004106,item10007,2016-05-06 21:56:17
u00003179,item10000,2016-05-06 22:20:56
u00000037,item10006,2016-05-06 22:23:44
u00003929,item10008,2016-05-06 22:31:30
u00007577,item10004,2016-05-06 22:32:06
u00004989,item10004,2016-05-06 23:08:30
u00004085,item10000,2016-05-06 23:10:27
u00006684,item10003,2016-05-06 23:14:39
u00003315,item10007,2016-05-06 23:25:19
u00000357,item10009,2016-05-06 23:38:46
u00003849,item10005,2016-05-07 00:03:17
u00002206,item10000,2016-05-07 00:07:28
u00002844,item10006,2016-05-07 00:16:59
u00001600,item10001,2016-05-07 00:20:24
u00000792,item10001,2016-05-07 00:39:11
u00003167,item10001,2016-05-07 01:27:09
u00007137,item10002,2016-05-07 01:28:22
u00001843,item10002,2016-05-07 01:31:31
u00007938,item10007,2016-05-07 01:35:35
u00003081,item10004,2016-05-07 01:48:01
u00004664,item10004,2016-05-07 01:51:20
u00006759,item10005,2016-05-07 02:24:36
u00003395,item10003,2016-05-07 02:24:43
u00007014,item10007,2016-05-07 02:34:22
u00006437,item10001,2016-05-07 02:35:48
u00007521,item10009,2016-05-07 02:58:59
u00001868,item10001,2016-05-07 03:05:06
u00006206,item10005,2016-05-07 03:13:05
u00004966,item10001,2016-05-07 03:15:09
u00006402,item10006,2016-05-07 03:22:06
u00001390,item10004,2016-05-07 03:28:17
u00001962,item10007,2016-05-07 03:31:32
u00000497,item10008,2016-05-07 03:33:42
u00005681,item10001,2016-05-07 03:33:57
u00005830,item10005,2016-05-07 03:34:40
u00005230,item10007,2016-05-07 03:47:32
u00001013,item10001,2016-05-07 04:01:12
u00006504,item10000,2016-05-07 04:07:41
u00004361,item10004,2016-05-07 04:52:02
u00008042,item10006,2016-05-07 05:28:18
u00007319,item10006,2016-05-07 05:28:39
u00005254,item10004,2016-05-07 05:29:15
u00000553,item10001,2016-05-07 05:29:28
u00001544,item10004,2016-05-07 05:42:45
u00004102,item10001,2016-05-07 05:49:50
u00005923,item10006,2016-05-07 05:49:51
u00006613,item10008,2016-05-07 05:59:59
u00007914,item10005,2016-05-07 06:07:00
u00000690,item10006,2016-05-07 06:21:55
u00001960,item10002,2016-05-07 06:40:41
u00002948,item10006,2016-05-07 06:41:02
u00000850,item10005,2016-05-07 06:59:28
u00003418,item10002,2016-05-07 07:03:00
u00007573,item10005,2016-05-07 07:29:06
u00006737,item10005,2016-05-07 07:48:43
u00004461,item10001,2016-05-07 07:51:38
u00003952,item10008,2016-05-07 08:03:25
u00004257,item10004,2016-05-07 08:27:36
u00001217,item10003,2016-05-07 08:29:18
u00004980,item10009,2016-05-07 08:37:21
u00004148,item10009,2016-05-07 08:37:51
u00003391,item10003,2016-05-07 08:43:26
u00006380,item10002,2016-05-07 08:47:40
u00007241,item10003,2016-05-07 08:56:20
u00002946,item10008,2016-05-07 09:10:20
u00003574,item10006,2016-05-07 09:16:09
u00000824,item10007,2016-05-07 09:32:13
u00006236,item10006,2016-05-07 09:36:19
u00006662,item10002,2016-05-07 10:10:11
u00003109,item10000,2016-05-07 10:17:39
u00008010,item10004,2016-05-07 10:25:52
u00003662,item10008,2016-05-07 10:34:29
u00001662,item10005,2016-05-07 10:42:19
u00004107,item10006,2016-05-07 11:16:52
u00006695,item10001,2016-05-07 11:32:04
u00007647,item10000,2016-05-07 11:35:29
u00006223,item10006,2016-05-07 11:35:45
u00003112,item10009,2016-05-07 11:41:29
u00006842,item10006,2016-05-07 11:48:23
u00002153,item10001,2016-05-07 11:55:04
u00004428,item10009,2016-05-07 11:55:42
u00006383,item10005,2016-05-07 12:11:10
u00000563,item10008,2016-05-07 12:37:38
u00005438,item10004,2016-05-07 13:11:22
u00005257,item10007,2016-05-07 13:24:52
u00001083,item10000,2016-05-07 13:26:21
u00003501,item10009,2016-05-07 13:49:36
u00004484,item10001,2016-05-07 14:09:02
u00001234,item10006,2016-05-07 14:11:21
u00001467,item10003,2016-05-07 14:12:39
u00000641,item10007,2016-05-07 14:21:25
u00005558,item10004,2016-05-07 14:26:30
u00002347,item10005,2016-05-07 14:30:33
u00001857,item10007,2016-05-07 14:35:26
u00001089,item10008,2016-05-07 14:51:11
u00001586,item10003,2016-05-07 14:59:25
u00006718,item10008,2016-05-07 15:02:06
u00002312,item10000,2016-05-07 15:29:09
u00006774,item10006,2016-05-07 15:33:17
u00007409,item10001,2016-05-07 15:49:24
u00001536,item10001,2016-05-07 15:58:39
u00007744,item10000,2016-05-07 15:58:44
u00000406,item10000,2016-05-07 16:20:52
u00004195,item10001,2016-05-07 16:40:24
u00006526,item10006,2016-05-07 16:44:15
u00001139,item10003,2016-05-07 16:49:24
u00003972,item10001,2016-05-07 17:02:50
u00003937,item10002,2016-05-07 17:08:34
u00001475,item10007,2016-05-07 17:35:05
u00003194,item10001,2016-05-07 17:39:40
u00005724,item10008,2016-05-07 17:41:05
u00001845,item10003,2016-05-07 17:55:31
u00000164,item10002,2016-05-07 18:01:46
u00001202,item10000,2016-05-07 18:02:28
u00002509,item10003,2016-05-07 18:06:18
u00005328,item10005,2016-05-07 18:16:01
u00007520,item10008,2016-05-07 18:17:16
u00001989,item10001,2016-05-07 18:27:30
u00001222,item10008,2016-05-07 18:30:57
u00001780,item10001,2016-05-07 18:33:18
u00005068,item10009,2016-05-07 18:39:12
u00005885,item10007,2016-05-07 18:46:16
u00007257,item10004,2016-05-07 18:49:22
u00004687,item10007,2016-05-07 18:50:19
u00002651,item10001,2016-05-07 18:57:18
u00001596,item10003,2016-05-07 19:11:19
u00004014,item10006,2016-05-07 19:21:24
u00001959,item10003,2016-05-07 19:38:30
u00002258,item10000,2016-05-07 19:40:14
u00002166,item10007,2016-05-07 19:48:59
u00007698,item10003,2016-05-07 19:52:13
u00006344,item10005,2016-05-07 20:16:41
u00007646,item10005,2016-05-07 20:31:04
u00003069,item10002,2016-05-07 20:41:59
u00001709,item10001,2016-05-07 20:43:09
u00003405,item10000,2016-05-07 21:08:36
u00001192,item10004,2016-05-07 21:23:52
u00004349,item10008,2016-05-07 21:25:05
u00005528,item10001,2016-05-07 21:26:30
u00004337,item10006,2016-05-07 21:31:16
u00004056,item10001,2016-05-07 21:46:40
u00001127,item10008,2016-05-07 21:54:54
u00001239,item10001,2016-05-07 22:09:00
u00002053,item10006,2016-05-07 22:31:53
u00000433,item10000,2016-05-07 22:32:53
u00000139,item10003,2016-05-07 22:34:46
u00002940,item10004,2016-05-07 22:37:50
u00002767,item10005,2016-05-07 22:50:07
u00007820,item10009,2016-05-07 22:51:35
u00003041,item10006,2016-05-07 22:56:18
u00004821,item10004,2016-05-07 22:57:25
u00004227,item10008,2016-05-07 23:29:27
u00006943,item10000,2016-05-07 23:34:35
u00004468,item10009,2016-05-07 23:59:50
u00007228,item10007,2016-05-08 00:51:47
u00005298,item10005,2016-05-08 01:07:10
u00003393,item10007,2016-05-08 01:57:44
u00007213,item10005,2016-05-08 02:12:07
u00000713,item10003,2016-05-08 02:25:35
u00002175,item10003,2016-05-08 02:26:43
u00001370,item10002,2016-05-08 03:11:21
u00001080,item10002,2016-05-08 03:14:15
u00002466,item10003,2016-05-08 03:42:07
u00001862,item10004,2016-05-08 03:57:11
u00002481,item10004,2016-05-08 04:12:57
u00006035,item10001,2016-05-08 04:48:34
u00005793,item10004,2016-05-08 05:02:22
u00003451,item10003,2016-05-08 05:06:28
u00005573,item10004,2016-05-08 05:11:56
u00004164,item10005,2016-05-08 05:25:12
u00003864,item10004,2016-05-08 05:41:11
u00006717,item10006,2016-05-08 05:45:25
u00004426,item10004,2016-05-08 06:03:17
u00005153,item10005,2016-05-08 06:08:02
u00004040,item10006,2016-05-08 06:08:39
u00005475,item10004,2016-05-08 06:21:52
u00000166,item10000,2016-05-08 06:32:44
u00006468,item10007,2016-05-08 06:50:39
u00006031,item10005,2016-05-08 06:55:29
u00004454,item10009,2016-05-08 06:56:59
u00002945,item10007,2016-05-08 06:59:54
u00001108,item10009,2016-05-08 07:05:16
u00007645,item10005,2016-05-08 07:19:17
u00000199,item10006,2016-05-08 07:32:15
u00000191,item10005,2016-05-08 07:36:13
u00005655,item10004,2016-05-08 08:38:56
u00003553,item10005,2016-05-08 08:49:41
u00003273,item10009,2016-05-08 09:37:13
u00000452,item10001,2016-05-08 09:49:37
u00006586,item10004,2016-05-08 10:03:20
u00006843,item10008,2016-05-08 10:13:19
u00004052,item10009,2016-05-08 10:13:42
u00001711,item10004,2016-05-08 10:18:56
u00001241,item10003,2016-05-08 10:37:16
u00001855,item10000,2016-05-08 10:50:22
u00007277,item10007,2016-05-08 10:54:52
u00001119,item10004,2016-05-08 10:58:05
u00005745,item10000,2016-05-08 11:26:11
u00001487,item10005,2016-05-08 11:48:17
u00006655,item10002,2016-05-08 12:23:01
u00001687,item10002,2016-05-08 12:34:51
u00004922,item10005,2016-05-08 12:44:45
u00001473,item10001,2016-05-08 13:00:44
u00007059,item10008,2016-05-08 13:05:03
u00001331,item10004,2016-05-08 13:20:27
u00000211,item10002,2016-05-08 14:58:27
u00007074,item10003,2016-05-08 15:05:20
u00000934,item10001,2016-05-08 15:27:53
u00003741,item10000,2016-05-08 15:45:03
u00000235,item10008,2016-05-08 15:51:00
u00000212,item10000,2016-05-08 15:57:59
u00000301,item10003,2016-05-08 16:04:33
u00007524,item10006,2016-05-08 17:31:12
u00005780,item10002,2016-05-08 17:48:38
u00006448,item10001,2016-05-08 17:54:03
u00007174,item10007,2016-05-08 18:33:12
u00004833,item10009,2016-05-08 18:47:07
u00003650,item10009,2016-05-08 18:47:24
u00006442,item10004,2016-05-08 19:00:20
u00004057,item10008,2016-05-08 19:05:47
u00000428,item10005,2016-05-08 19:36:24
u00003713,item10003,2016-05-08 19:40:27
u00001610,item10008,2016-05-08 19:43:28
u00000306,item10005,2016-05-08 19:46:43
u00000867,item10000,2016-05-08 19:55:21
u00001397,item10007,2016-05-08 20:06:35
u00005899,item10004,2016-05-08 20:25:33
u00004703,item10007,2016-05-08 20:27:18
u00004175,item10000,2016-05-08 20:30:40
u00004861,item10001,2016-05-08 20:36:30
u00001102,item10001,2016-05-08 20:40:06
u00001900,item10002,2016-05-08 20:42:12
u00000585,item10008,2016-05-08 21:26:19
u00005989,item10008,2016-05-08 21:48:03
u00000625,item10004,2016-05-08 21:53:22
u00000961,item10007,2016-05-08 21:59:38
u00001899,item10006,2016-05-08 22:18:52
u00006347,item10005,2016-05-08 22:38:15
u00000474,item10007,2016-05-08 22:41:37
u00005719,item10006,2016-05-08 22:53:51
u00000398,item10008,2016-05-08 22:58:42
u00004913,item10002,2016-05-09 17:58:54
u00004895,item10001,2016-05-10 13:51:00
u00002559,item10002,2016-05-10 15:33:11
u00002539,item10004,2016-05-11 02:27:11
u00001635,item10000,2016-05-11 19:17:08
u00001618,item10003,2016-05-12 21:10:43
u00003801,item10007,2016-05-13 04:24:29
u00006975,item10006,2016-05-13 06:56:11
u00003919,item10002,2016-05-13 16:49:39
u00002640,item10007,2016-05-13 21:44:36
